systemTime,displayTime,value,realtimeValue,smoothedValue,status,trend,trendRate
2025-01-23T15:36:49,2025-01-23T07:36:49,114,115,114.0,,flat,-0.2
2025-01-23T15:31:49,2025-01-23T07:31:49,114,115,114.0,,flat,-0.4
2025-01-23T15:26:50,2025-01-23T07:26:50,115,113,115.0,,flat,-0.6
2025-01-23T15:21:49,2025-01-23T07:21:49,117,118,117.0,,flat,-0.5
2025-01-23T15:16:49,2025-01-23T07:16:49,119,119,119.0,,flat,-0.6
2025-01-23T15:11:50,2025-01-23T07:11:50,122,121,122.0,,flat,-0.6
2025-01-23T15:06:49,2025-01-23T07:06:49,126,126,126.0,,flat,-0.3
2025-01-23T15:01:50,2025-01-23T07:01:50,131,132,131.0,,flat,0.0
2025-01-23T14:56:49,2025-01-23T06:56:49,133,135,133.0,,flat,0.2
2025-01-23T14:51:49,2025-01-23T06:51:49,133,133,133.0,,flat,0.1
2025-01-23T14:46:49,2025-01-23T06:46:49,131,131,131.0,,flat,-0.1
2025-01-23T14:41:49,2025-01-23T06:41:49,129,129,129.0,,flat,-0.4
2025-01-23T14:36:49,2025-01-23T06:36:49,128,127,128.0,,flat,-0.7
2025-01-23T14:31:49,2025-01-23T06:31:49,130,129,130.0,,flat,-0.7
2025-01-23T14:26:50,2025-01-23T06:26:50,134,134,134.0,,flat,-0.6
2025-01-23T14:21:49,2025-01-23T06:21:49,138,138,138.0,,flat,-0.5
2025-01-23T14:16:49,2025-01-23T06:16:49,142,143,142.0,,flat,-0.3
2025-01-23T14:11:49,2025-01-23T06:11:49,146,146,146.0,,flat,-0.1
2025-01-23T14:06:49,2025-01-23T06:06:49,148,148,148.0,,flat,-0.1
2025-01-23T14:01:49,2025-01-23T06:01:49,149,149,149.0,,flat,0.0
2025-01-23T13:56:49,2025-01-23T05:56:49,149,149,149.0,,flat,0.0
2025-01-23T13:51:49,2025-01-23T05:51:49,149,149,149.0,,flat,-0.1
2025-01-23T13:46:49,2025-01-23T05:46:49,148,148,148.0,,flat,-0.2
2025-01-23T13:41:49,2025-01-23T05:41:49,148,147,148.0,,flat,-0.4
2025-01-23T13:36:50,2025-01-23T05:36:50,150,148,150.0,,flat,-0.3
2025-01-23T13:31:50,2025-01-23T05:31:50,152,154,152.0,,flat,0.0
2025-01-23T13:26:49,2025-01-23T05:26:49,154,155,154.0,,flat,0.0
2025-01-23T13:21:49,2025-01-23T05:21:49,154,154,154.0,,flat,-0.1
2025-01-23T13:16:50,2025-01-23T05:16:50,154,154,154.0,,flat,-0.1
2025-01-23T13:11:49,2025-01-23T05:11:49,154,154,154.0,,flat,-0.1
2025-01-23T13:06:50,2025-01-23T05:06:50,155,154,155.0,,flat,0.0
2025-01-23T13:01:50,2025-01-23T05:01:50,156,157,156.0,,flat,0.1
2025-01-23T12:56:49,2025-01-23T04:56:49,157,157,157.0,,flat,0.2
2025-01-23T12:51:49,2025-01-23T04:51:49,156,157,156.0,,flat,0.2
2025-01-23T12:46:49,2025-01-23T04:46:49,155,155,155.0,,flat,0.1
2025-01-23T12:41:50,2025-01-23T04:41:50,153,153,153.0,,flat,-0.1
2025-01-23T12:36:50,2025-01-23T04:36:50,151,151,151.0,,flat,-0.2
2025-01-23T12:31:49,2025-01-23T04:31:49,151,149,151.0,,flat,-0.3
2025-01-23T12:26:49,2025-01-23T04:26:49,152,154,152.0,,flat,-0.2
2025-01-23T12:21:50,2025-01-23T04:21:50,153,152,153.0,,flat,-0.4
2025-01-23T12:16:49,2025-01-23T04:16:49,154,154,154.0,,flat,-0.3
2025-01-23T12:11:49,2025-01-23T04:11:49,157,157,157.0,,flat,-0.3
2025-01-23T12:06:49,2025-01-23T04:06:49,159,161,159.0,,flat,-0.2
2025-01-23T12:01:49,2025-01-23T04:01:49,160,158,160.0,,flat,-0.4
2025-01-23T11:56:50,2025-01-23T03:56:50,162,162,162.0,,flat,-0.2
2025-01-23T11:51:49,2025-01-23T03:51:49,164,165,164.0,,flat,0.0
2025-01-23T11:46:49,2025-01-23T03:46:49,166,166,166.0,,flat,0.1
2025-01-23T11:41:50,2025-01-23T03:41:50,166,166,166.0,,flat,0.2
2025-01-23T11:36:50,2025-01-23T03:36:50,166,167,166.0,,flat,0.2
2025-01-23T11:31:50,2025-01-23T03:31:50,165,165,165.0,,flat,0.2
2025-01-23T11:26:50,2025-01-23T03:26:50,163,163,163.0,,flat,0.1
2025-01-23T11:21:49,2025-01-23T03:21:49,162,161,162.0,,flat,0.0
2025-01-23T11:16:49,2025-01-23T03:16:49,161,161,161.0,,flat,0.1
2025-01-23T11:11:49,2025-01-23T03:11:49,162,162,162.0,,flat,0.1
2025-01-23T11:06:50,2025-01-23T03:06:50,162,162,162.0,,flat,0.2
2025-01-23T11:01:49,2025-01-23T03:01:49,162,162,162.0,,flat,0.3
2025-01-23T10:56:50,2025-01-23T02:56:50,162,162,162.0,,flat,0.4
2025-01-23T10:51:49,2025-01-23T02:51:49,160,161,160.0,,flat,0.4
2025-01-23T10:46:50,2025-01-23T02:46:50,157,156,157.0,,flat,0.1
2025-01-23T10:41:50,2025-01-23T02:41:50,153,153,153.0,,flat,0.0
2025-01-23T10:36:50,2025-01-23T02:36:50,152,151,152.0,,flat,-0.2
2025-01-23T10:31:50,2025-01-23T02:31:50,152,152,152.0,,flat,-0.1
2025-01-23T10:26:49,2025-01-23T02:26:49,153,154,153.0,,flat,-0.1
2025-01-23T10:21:49,2025-01-23T02:21:49,153,153,153.0,,flat,-0.2
2025-01-23T10:16:49,2025-01-23T02:16:49,153,152,153.0,,flat,-0.3
2025-01-23T10:11:49,2025-01-23T02:11:49,154,154,154.0,,flat,-0.2
2025-01-23T10:06:50,2025-01-23T02:06:50,156,156,156.0,,flat,-0.1
2025-01-23T10:01:49,2025-01-23T02:01:49,158,158,158.0,,flat,0.0
2025-01-23T09:56:50,2025-01-23T01:56:50,159,159,159.0,,flat,0.1
2025-01-23T09:51:49,2025-01-23T01:51:49,159,159,159.0,,flat,0.2
2025-01-23T09:46:50,2025-01-23T01:46:50,158,158,158.0,,flat,0.1
2025-01-23T09:41:49,2025-01-23T01:41:49,156,157,156.0,,flat,0.0
2025-01-23T09:36:49,2025-01-23T01:36:49,155,154,155.0,,flat,-0.2
2025-01-23T09:31:49,2025-01-23T01:31:49,155,154,155.0,,flat,-0.2
2025-01-23T09:26:49,2025-01-23T01:26:49,155,156,155.0,,flat,-0.2
2025-01-23T09:21:49,2025-01-23T01:21:49,156,156,156.0,,flat,-0.2
2025-01-23T09:16:49,2025-01-23T01:16:49,157,157,157.0,,flat,-0.2
2025-01-23T09:11:50,2025-01-23T01:11:50,158,159,158.0,,flat,-0.1
2025-01-23T09:06:50,2025-01-23T01:06:50,159,159,159.0,,flat,-0.1
2025-01-23T09:01:50,2025-01-23T01:01:50,160,160,160.0,,flat,-0.2
2025-01-23T08:56:49,2025-01-23T00:56:49,160,160,160.0,,flat,-0.3
2025-01-23T08:51:49,2025-01-23T00:51:49,160,160,160.0,,flat,-0.4
2025-01-23T08:46:49,2025-01-23T00:46:49,161,161,161.0,,flat,-0.5
2025-01-23T08:41:50,2025-01-23T00:41:50,164,163,164.0,,flat,-0.5
2025-01-23T08:36:49,2025-01-23T00:36:49,168,168,168.0,,flat,-0.2
2025-01-23T08:31:50,2025-01-23T00:31:50,171,172,171.0,,flat,0.1
2025-01-23T08:26:50,2025-01-23T00:26:50,174,174,174.0,,flat,0.4
2025-01-23T08:21:49,2025-01-23T00:21:49,174,176,174.0,,flat,0.7
2025-01-23T08:16:49,2025-01-23T00:16:49,173,173,173.0,,flat,0.7
2025-01-23T08:11:49,2025-01-23T00:11:49,170,170,170.0,,flat,0.7
2025-01-23T08:06:49,2025-01-23T00:06:49,166,166,166.0,,flat,0.7
2025-01-23T08:01:50,2025-01-23T00:01:50,164,162,164.0,,flat,0.9
2025-01-23T07:56:49,2025-01-22T23:56:49,162,165,162.0,,fortyFiveUp,1.3
2025-01-23T07:51:49,2025-01-22T23:51:49,158,159,158.0,,fortyFiveUp,1.2
2025-01-23T07:46:49,2025-01-22T23:46:49,150,150,150.0,,flat,0.9
2025-01-23T07:41:49,2025-01-22T23:41:49,142,141,142.0,,flat,0.5
2025-01-23T07:36:50,2025-01-22T23:36:50,135,134,135.0,,flat,0.1
2025-01-23T07:31:50,2025-01-22T23:31:50,132,131,132.0,,flat,0.1
2025-01-23T07:26:50,2025-01-22T23:26:50,132,132,132.0,,flat,0.2
2025-01-23T07:21:49,2025-01-22T23:21:49,132,133,132.0,,flat,0.4
2025-01-23T07:16:50,2025-01-22T23:16:50,131,132,131.0,,flat,0.3
2025-01-23T07:11:50,2025-01-22T23:11:50,129,129,129.0,,flat,0.2
2025-01-23T07:06:49,2025-01-22T23:06:49,126,125,126.0,,flat,-0.1
2025-01-23T07:01:50,2025-01-22T23:01:50,124,123,124.0,,flat,-0.3
2025-01-23T06:56:50,2025-01-22T22:56:50,125,124,125.0,,flat,-0.1
2025-01-23T06:51:50,2025-01-22T22:51:50,129,128,129.0,,flat,0.3
2025-01-23T06:46:49,2025-01-22T22:46:49,131,135,131.0,,flat,0.7
2025-01-23T06:41:50,2025-01-22T22:41:50,129,129,129.0,,flat,0.4
2025-01-23T06:36:49,2025-01-22T22:36:49,123,123,123.0,,flat,0.0
2025-01-23T06:31:49,2025-01-22T22:31:49,119,116,119.0,,flat,-0.4
2025-01-23T06:26:49,2025-01-22T22:26:49,120,117,120.0,,flat,-0.3
2025-01-23T06:21:49,2025-01-22T22:21:49,122,126,122.0,,flat,0.0
2025-01-23T06:16:50,2025-01-22T22:16:50,123,122,123.0,,flat,-0.4
2025-01-23T06:11:49,2025-01-22T22:11:49,121,120,121.0,,flat,-0.6
2025-01-23T06:06:49,2025-01-22T22:06:49,122,122,122.0,,flat,-0.8
2025-01-23T06:01:49,2025-01-22T22:01:49,124,123,124.0,,fortyFiveDown,-1.1
2025-01-23T05:56:49,2025-01-22T21:56:49,125,127,125.0,,fortyFiveDown,-1.3
2025-01-23T05:51:49,2025-01-22T21:51:49,130,126,130.0,,fortyFiveDown,-1.7
2025-01-23T05:46:50,2025-01-22T21:46:50,136,137,136.0,,fortyFiveDown,-1.5
2025-01-23T05:41:49,2025-01-22T21:41:49,145,146,145.0,,fortyFiveDown,-1.4
2025-01-23T05:36:50,2025-01-22T21:36:50,153,153,153.0,,fortyFiveDown,-1.4
2025-01-23T05:31:50,2025-01-22T21:31:50,162,161,162.0,,fortyFiveDown,-1.1
2025-01-23T05:26:51,2025-01-22T21:26:51,172,172,172.0,,flat,-0.5
2025-01-23T05:21:50,2025-01-22T21:21:50,180,183,180.0,,flat,0.1
2025-01-23T05:16:50,2025-01-22T21:16:50,185,186,185.0,,flat,0.3
2025-01-23T05:11:50,2025-01-22T21:11:50,184,185,184.0,,flat,0.3
2025-01-23T05:06:50,2025-01-22T21:06:50,183,182,183.0,,flat,0.3
2025-01-23T05:01:49,2025-01-22T21:01:49,182,182,182.0,,flat,0.4
2025-01-23T04:56:50,2025-01-22T20:56:50,181,181,181.0,,flat,0.6
2025-01-23T04:51:50,2025-01-22T20:51:50,183,181,183.0,,fortyFiveUp,1.1
2025-01-23T04:46:50,2025-01-22T20:46:50,184,186,184.0,,singleUp,2.1
2025-01-23T04:41:50,2025-01-22T20:41:50,181,185,181.0,,singleUp,2.5
2025-01-23T04:36:49,2025-01-22T20:36:49,169,171,169.0,,singleUp,2.1
2025-01-23T04:31:50,2025-01-22T20:31:50,153,150,153.0,,fortyFiveUp,1.4
2025-01-23T04:26:50,2025-01-22T20:26:50,142,137,142.0,,fortyFiveUp,1.2
2025-01-23T04:21:49,2025-01-22T20:21:49,135,139,135.0,,fortyFiveUp,1.6
2025-01-23T04:16:50,2025-01-22T20:16:50,129,129,129.0,,fortyFiveUp,1.5
2025-01-23T04:11:49,2025-01-22T20:11:49,120,119,120.0,,fortyFiveUp,1.4
2025-01-23T04:06:50,2025-01-22T20:06:50,112,113,112.0,,fortyFiveUp,1.3
2025-01-23T04:01:49,2025-01-22T20:01:49,105,105,105.0,,fortyFiveUp,1.2
2025-01-23T03:56:50,2025-01-22T19:56:50,98,97,98.0,,fortyFiveUp,1.0
2025-01-23T03:51:50,2025-01-22T19:51:50,91,91,91.0,,fortyFiveUp,1.0
2025-01-23T03:46:50,2025-01-22T19:46:50,84,85,84.0,,flat,0.7
2025-01-23T03:41:50,2025-01-22T19:41:50,77,76,77.0,,flat,0.2
2025-01-23T03:36:50,2025-01-22T19:36:50,70,69,70.0,,flat,-0.4
2025-01-23T03:31:49,2025-01-22T19:31:49,67,65,67.0,,flat,-0.8
2025-01-23T03:26:50,2025-01-22T19:26:50,68,67,68.0,,fortyFiveDown,-1.0
2025-01-23T03:21:50,2025-01-22T19:21:50,72,72,72.0,,fortyFiveDown,-1.0
2025-01-23T03:16:50,2025-01-22T19:16:50,77,77,77.0,,fortyFiveDown,-1.0
2025-01-23T03:11:49,2025-01-22T19:11:49,81,81,81.0,,fortyFiveDown,-1.1
2025-01-23T03:06:49,2025-01-22T19:06:49,87,86,87.0,,fortyFiveDown,-1.1
2025-01-23T03:01:49,2025-01-22T19:01:49,93,93,93.0,,fortyFiveDown,-1.0
2025-01-23T02:56:50,2025-01-22T18:56:50,99,99,99.0,,flat,-0.8
2025-01-23T02:51:50,2025-01-22T18:51:50,105,105,105.0,,flat,-0.6
2025-01-23T02:46:49,2025-01-22T18:46:49,111,111,111.0,,flat,-0.2
2025-01-23T02:41:50,2025-01-22T18:41:50,116,117,116.0,,flat,0.2
2025-01-23T02:36:50,2025-01-22T18:36:50,119,120,119.0,,flat,0.5
2025-01-23T02:31:49,2025-01-22T18:31:49,118,120,118.0,,flat,0.5
2025-01-23T02:26:49,2025-01-22T18:26:49,116,115,116.0,,flat,0.4
2025-01-23T02:21:49,2025-01-22T18:21:49,114,112,114.0,,flat,0.6
2025-01-23T02:16:50,2025-01-22T18:16:50,114,115,114.0,,fortyFiveUp,1.0
2025-01-23T02:11:50,2025-01-22T18:11:50,111,114,111.0,,fortyFiveUp,1.2
2025-01-23T02:06:50,2025-01-22T18:06:50,104,105,104.0,,flat,0.8
2025-01-23T02:01:50,2025-01-22T18:01:50,96,94,96.0,,flat,0.1
2025-01-23T01:56:50,2025-01-22T17:56:50,89,88,89.0,,flat,-0.4
2025-01-23T01:51:50,2025-01-22T17:51:50,86,84,86.0,,flat,-0.8
2025-01-23T01:46:49,2025-01-22T17:46:49,86,85,86.0,,fortyFiveDown,-1.0
2025-01-23T01:41:50,2025-01-22T17:41:50,90,90,90.0,,fortyFiveDown,-1.1
2025-01-23T01:36:50,2025-01-22T17:36:50,95,95,95.0,,fortyFiveDown,-1.1
2025-01-23T01:31:50,2025-01-22T17:31:50,101,101,101.0,,fortyFiveDown,-1.0
2025-01-23T01:26:49,2025-01-22T17:26:49,108,108,108.0,,flat,-0.7
2025-01-23T01:21:50,2025-01-22T17:21:50,115,116,115.0,,flat,-0.3
2025-01-23T01:16:50,2025-01-22T17:16:50,121,121,121.0,,flat,0.0
2025-01-23T01:11:50,2025-01-22T17:11:50,124,125,124.0,,flat,0.4
2025-01-23T01:06:50,2025-01-22T17:06:50,125,126,125.0,,flat,0.6
2025-01-23T01:01:50,2025-01-22T17:01:50,124,125,124.0,,flat,0.8
2025-01-23T00:56:49,2025-01-22T16:56:49,121,121,121.0,,flat,0.7
2025-01-23T00:51:50,2025-01-22T16:51:50,115,116,115.0,,flat,0.4
2025-01-23T00:46:50,2025-01-22T16:46:50,110,109,110.0,,flat,0.0
2025-01-23T00:41:50,2025-01-22T16:41:50,105,104,105.0,,flat,-0.4
2025-01-23T00:36:49,2025-01-22T16:36:49,103,102,103.0,,flat,-0.7
2025-01-23T00:31:49,2025-01-22T16:31:49,104,104,104.0,,flat,-0.9
2025-01-23T00:26:50,2025-01-22T16:26:50,107,107,107.0,,fortyFiveDown,-1.0
2025-01-23T00:21:50,2025-01-22T16:21:50,111,111,111.0,,fortyFiveDown,-1.2
2025-01-23T00:16:50,2025-01-22T16:16:50,116,116,116.0,,fortyFiveDown,-1.2
2025-01-23T00:11:49,2025-01-22T16:11:49,122,121,122.0,,fortyFiveDown,-1.2
2025-01-23T00:06:50,2025-01-22T16:06:50,128,128,128.0,,fortyFiveDown,-1.1
2025-01-23T00:01:50,2025-01-22T16:01:50,136,136,136.0,,flat,-0.9
2025-01-22T23:56:50,2025-01-22T15:56:50,143,144,143.0,,flat,-0.5
2025-01-22T23:51:50,2025-01-22T15:51:50,150,150,150.0,,flat,-0.2
2025-01-22T23:46:50,2025-01-22T15:46:50,155,157,155.0,,flat,0.3
2025-01-22T23:41:49,2025-01-22T15:41:49,157,158,157.0,,flat,0.5
2025-01-22T23:36:50,2025-01-22T15:36:50,156,157,156.0,,flat,0.5
2025-01-22T23:31:50,2025-01-22T15:31:50,153,154,153.0,,flat,0.4
2025-01-22T23:26:50,2025-01-22T15:26:50,148,148,148.0,,flat,0.0
2025-01-22T23:21:50,2025-01-22T15:21:50,143,142,143.0,,flat,-0.6
2025-01-22T23:16:49,2025-01-22T15:16:49,141,139,141.0,,fortyFiveDown,-1.0
2025-01-22T23:11:50,2025-01-22T15:11:50,144,142,144.0,,fortyFiveDown,-1.0
2025-01-22T23:06:50,2025-01-22T15:06:50,151,151,151.0,,flat,-0.6
2025-01-22T23:01:50,2025-01-22T15:01:50,159,159,159.0,,flat,0.0
2025-01-22T22:56:49,2025-01-22T14:56:49,165,167,165.0,,flat,0.6
2025-01-22T22:51:50,2025-01-22T14:51:50,167,168,167.0,,flat,0.8
2025-01-22T22:46:49,2025-01-22T14:46:49,164,165,164.0,,flat,0.8
2025-01-22T22:41:49,2025-01-22T14:41:49,159,159,159.0,,flat,0.6
2025-01-22T22:36:50,2025-01-22T14:36:50,153,152,153.0,,flat,0.3
2025-01-22T22:31:50,2025-01-22T14:31:50,149,148,149.0,,flat,0.1
2025-01-22T22:26:50,2025-01-22T14:26:50,148,147,148.0,,flat,0.1
2025-01-22T22:21:50,2025-01-22T14:21:50,148,149,148.0,,flat,0.2
2025-01-22T22:16:50,2025-01-22T14:16:50,148,147,148.0,,flat,0.2
2025-01-22T22:11:50,2025-01-22T14:11:50,147,148,147.0,,flat,0.5
2025-01-22T22:06:50,2025-01-22T14:06:50,147,147,147.0,,flat,0.6
2025-01-22T22:01:50,2025-01-22T14:01:50,146,147,146.0,,flat,0.9
2025-01-22T21:56:49,2025-01-22T13:56:49,144,145,144.0,,fortyFiveUp,1.1
2025-01-22T21:51:50,2025-01-22T13:51:50,140,141,140.0,,fortyFiveUp,1.2
2025-01-22T21:46:50,2025-01-22T13:46:50,134,134,134.0,,fortyFiveUp,1.1
2025-01-22T21:41:49,2025-01-22T13:41:49,126,126,126.0,,flat,0.8
2025-01-22T21:36:50,2025-01-22T13:36:50,120,119,120.0,,flat,0.6
2025-01-22T21:31:50,2025-01-22T13:31:50,115,114,115.0,,flat,0.4
2025-01-22T21:26:50,2025-01-22T13:26:50,111,112,111.0,,flat,0.3
2025-01-22T21:21:50,2025-01-22T13:21:50,108,108,108.0,,flat,0.1
2025-01-22T21:16:49,2025-01-22T13:16:49,105,105,105.0,,flat,-0.2
2025-01-22T21:11:50,2025-01-22T13:11:50,104,102,104.0,,flat,-0.5
2025-01-22T21:06:50,2025-01-22T13:06:50,104,104,104.0,,flat,-0.5
2025-01-22T21:01:50,2025-01-22T13:01:50,107,107,107.0,,flat,-0.4
2025-01-22T20:56:50,2025-01-22T12:56:50,110,110,110.0,,flat,-0.3
2025-01-22T20:51:50,2025-01-22T12:51:50,112,113,112.0,,flat,-0.1
2025-01-22T20:46:50,2025-01-22T12:46:50,114,114,114.0,,flat,-0.1
2025-01-22T20:41:50,2025-01-22T12:41:50,115,116,115.0,,flat,-0.1
2025-01-22T20:36:49,2025-01-22T12:36:49,115,115,115.0,,flat,-0.1
2025-01-22T20:31:50,2025-01-22T12:31:50,115,115,115.0,,flat,-0.2
2025-01-22T20:26:50,2025-01-22T12:26:50,116,116,116.0,,flat,-0.1
2025-01-22T20:21:50,2025-01-22T12:21:50,117,117,117.0,,flat,-0.1
2025-01-22T20:16:50,2025-01-22T12:16:50,117,117,117.0,,flat,-0.2
2025-01-22T20:11:50,2025-01-22T12:11:50,117,116,117.0,,flat,-0.4
2025-01-22T20:06:50,2025-01-22T12:06:50,118,117,118.0,,flat,-0.4
2025-01-22T20:01:50,2025-01-22T12:01:50,120,121,120.0,,flat,-0.3
2025-01-22T19:56:50,2025-01-22T11:56:50,122,122,122.0,,flat,-0.3
2025-01-22T19:51:50,2025-01-22T11:51:50,124,124,124.0,,flat,-0.2
2025-01-22T19:46:50,2025-01-22T11:46:50,126,127,126.0,,flat,-0.1
2025-01-22T19:41:50,2025-01-22T11:41:50,127,127,127.0,,flat,-0.2
2025-01-22T19:36:50,2025-01-22T11:36:50,128,128,128.0,,flat,-0.2
2025-01-22T19:31:50,2025-01-22T11:31:50,129,129,129.0,,flat,-0.2
2025-01-22T19:26:50,2025-01-22T11:26:50,130,130,130.0,,flat,-0.1
2025-01-22T19:21:50,2025-01-22T11:21:50,131,131,131.0,,flat,-0.1
2025-01-22T19:16:50,2025-01-22T11:16:50,132,132,132.0,,flat,0.0
2025-01-22T19:11:50,2025-01-22T11:11:50,133,134,133.0,,flat,0.1
2025-01-22T19:06:49,2025-01-22T11:06:49,133,133,133.0,,flat,0.0
2025-01-22T19:01:50,2025-01-22T11:01:50,132,132,132.0,,flat,0.0
2025-01-22T18:56:50,2025-01-22T10:56:50,132,132,132.0,,flat,-0.1
2025-01-22T18:51:50,2025-01-22T10:51:50,132,131,132.0,,flat,-0.1
2025-01-22T18:46:50,2025-01-22T10:46:50,132,132,132.0,,flat,-0.1
2025-01-22T18:41:50,2025-01-22T10:41:50,132,132,132.0,,flat,-0.1
2025-01-22T18:36:50,2025-01-22T10:36:50,133,133,133.0,,flat,-0.1
2025-01-22T18:31:50,2025-01-22T10:31:50,135,135,135.0,,flat,0.0
2025-01-22T18:26:49,2025-01-22T10:26:49,136,136,136.0,,flat,0.1
2025-01-22T18:21:50,2025-01-22T10:21:50,136,136,136.0,,flat,0.2
2025-01-22T18:16:50,2025-01-22T10:16:50,136,136,136.0,,flat,0.2
2025-01-22T18:11:49,2025-01-22T10:11:49,135,135,135.0,,flat,0.2
2025-01-22T18:06:50,2025-01-22T10:06:50,134,134,134.0,,flat,0.2
2025-01-22T18:01:50,2025-01-22T10:01:50,133,133,133.0,,flat,0.3
2025-01-22T17:56:50,2025-01-22T09:56:50,132,132,132.0,,flat,0.3
2025-01-22T17:51:50,2025-01-22T09:51:50,132,131,132.0,,flat,0.4
2025-01-22T17:46:50,2025-01-22T09:46:50,131,132,131.0,,flat,0.6
2025-01-22T17:41:50,2025-01-22T09:41:50,129,130,129.0,,flat,0.7
2025-01-22T17:36:50,2025-01-22T09:36:50,125,125,125.0,,flat,0.5
2025-01-22T17:31:50,2025-01-22T09:31:50,120,119,120.0,,flat,0.1
2025-01-22T17:26:50,2025-01-22T09:26:50,116,115,116.0,,flat,-0.2
2025-01-22T17:21:50,2025-01-22T09:21:50,115,114,115.0,,flat,-0.2
2025-01-22T17:16:50,2025-01-22T09:16:50,117,117,117.0,,flat,0.1
2025-01-22T17:11:50,2025-01-22T09:11:50,120,121,120.0,,flat,0.4
2025-01-22T17:06:50,2025-01-22T09:06:50,120,122,120.0,,flat,0.6
2025-01-22T17:01:49,2025-01-22T09:01:49,118,117,118.0,,flat,0.5
2025-01-22T16:56:49,2025-01-22T08:56:49,114,114,114.0,,flat,0.4
2025-01-22T16:51:50,2025-01-22T08:51:50,111,111,111.0,,flat,0.2
2025-01-22T16:46:50,2025-01-22T08:46:50,108,108,108.0,,flat,0.1
2025-01-22T16:41:50,2025-01-22T08:41:50,107,105,107.0,,flat,-0.1
2025-01-22T16:36:50,2025-01-22T08:36:50,107,107,107.0,,flat,0.0
2025-01-22T16:31:50,2025-01-22T08:31:50,108,108,108.0,,flat,0.2
2025-01-22T16:26:49,2025-01-22T08:26:49,108,108,108.0,,flat,0.3
2025-01-22T16:21:50,2025-01-22T08:21:50,108,109,108.0,,flat,0.4
2025-01-22T16:16:50,2025-01-22T08:16:50,106,106,106.0,,flat,0.2
2025-01-22T16:11:50,2025-01-22T08:11:50,104,103,104.0,,flat,0.1
2025-01-22T16:06:50,2025-01-22T08:06:50,102,102,102.0,,flat,0.1
2025-01-22T16:01:50,2025-01-22T08:01:50,102,102,102.0,,flat,0.0
2025-01-22T15:56:50,2025-01-22T07:56:50,101,101,101.0,,flat,0.0
2025-01-22T15:51:50,2025-01-22T07:51:50,101,100,101.0,,flat,0.0
2025-01-22T15:46:50,2025-01-22T07:46:50,101,101,101.0,,flat,0.1
2025-01-22T15:41:50,2025-01-22T07:41:50,102,103,102.0,,flat,0.2
2025-01-22T15:36:50,2025-01-22T07:36:50,101,102,101.0,,flat,0.2
2025-01-22T15:31:50,2025-01-22T07:31:50,100,99,100.0,,flat,0.0
2025-01-22T15:26:50,2025-01-22T07:26:50,98,98,98.0,,flat,0.0
2025-01-22T15:21:50,2025-01-22T07:21:50,98,97,98.0,,flat,-0.1
2025-01-22T15:16:50,2025-01-22T07:16:50,97,98,97.0,,flat,-0.2
2025-01-22T15:11:50,2025-01-22T07:11:50,98,97,98.0,,flat,-0.3
2025-01-22T15:06:50,2025-01-22T07:06:50,98,98,98.0,,flat,-0.4
2025-01-22T15:01:50,2025-01-22T07:01:50,100,100,100.0,,flat,-0.4
2025-01-22T14:56:50,2025-01-22T06:56:50,102,102,102.0,,flat,-0.4
2025-01-22T14:51:50,2025-01-22T06:51:50,104,103,104.0,,flat,-0.4
2025-01-22T14:46:50,2025-01-22T06:46:50,106,106,106.0,,flat,-0.3
2025-01-22T14:41:50,2025-01-22T06:41:50,109,108,109.0,,flat,-0.1
2025-01-22T14:36:50,2025-01-22T06:36:50,111,112,111.0,,flat,0.0
2025-01-22T14:31:50,2025-01-22T06:31:50,111,112,111.0,,flat,0.0
2025-01-22T14:26:50,2025-01-22T06:26:50,111,110,111.0,,flat,-0.1
2025-01-22T14:21:50,2025-01-22T06:21:50,111,111,111.0,,flat,0.0
2025-01-22T14:16:50,2025-01-22T06:16:50,113,113,113.0,,flat,0.2
2025-01-22T14:11:50,2025-01-22T06:11:50,112,114,112.0,,flat,0.2
2025-01-22T14:06:50,2025-01-22T06:06:50,111,110,111.0,,flat,0.0
2025-01-22T14:01:50,2025-01-22T06:01:50,110,110,110.0,,flat,0.1
2025-01-22T13:56:50,2025-01-22T05:56:50,112,110,112.0,,flat,0.2
2025-01-22T13:51:50,2025-01-22T05:51:50,113,115,113.0,,flat,0.7
2025-01-22T13:46:50,2025-01-22T05:46:50,112,113,112.0,,flat,0.7
2025-01-22T13:41:50,2025-01-22T05:41:50,107,108,107.0,,flat,0.5
2025-01-22T13:36:50,2025-01-22T05:36:50,103,101,103.0,,flat,0.2
2025-01-22T13:31:50,2025-01-22T05:31:50,99,99,99.0,,flat,0.1
2025-01-22T13:26:50,2025-01-22T05:26:50,98,98,98.0,,flat,0.0
2025-01-22T13:21:50,2025-01-22T05:21:50,96,96,96.0,,flat,-0.2
2025-01-22T13:16:50,2025-01-22T05:16:50,96,95,96.0,,flat,-0.3
2025-01-22T13:11:50,2025-01-22T05:11:50,97,96,97.0,,flat,-0.3
2025-01-22T13:06:50,2025-01-22T05:06:50,99,99,99.0,,flat,-0.2
2025-01-22T13:01:50,2025-01-22T05:01:50,100,102,100.0,,flat,-0.1
2025-01-22T12:56:50,2025-01-22T04:56:50,101,100,101.0,,flat,-0.3
2025-01-22T12:51:50,2025-01-22T04:51:50,100,100,100.0,,flat,-0.4
